"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EGY","MEATCONSUMP","PIG","KG_CAP","A","1998",0.09733401,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","1999",0.035407062,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2000",0.035371541,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2001",0.034741402,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2002",0.03559729,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2003",0.018187282,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2004",0.018007728,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2005",0.019265269,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2006",0.019552592,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2007",0.038997321,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2008",0.021283649,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2009",0.008309793,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2010",0.004012141,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2011",0.007168122,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2012",0.007503073,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2013",0.008404145,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2014",0.004606179,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2015",0.004517634,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2016",0.004661342,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2017",0.004617634,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2018",0.004665994,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2019",0.004729296,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2020",0.004758325,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2021",0.004840675,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2022",0.004941389,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2023",0.005039263,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2024",0.005139721,
"EGY","MEATCONSUMP","PIG","KG_CAP","A","2025",0.005241024,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","1993",4.836734869,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","1994",5.150209225,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","1995",5.735432201,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","1996",5.849647693,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","1997",7.356136406,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","1998",7.136333361,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","1999",7.737018315,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2000",7.849924722,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2001",8.01556796,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2002",7.989141587,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2003",8.106781207,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2004",7.979741907,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2005",7.800414599,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2006",8.413155456,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2007",9.336521612,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2008",8.447501386,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2009",9.14840746,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2010",9.472553652,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2011",9.813962968,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2012",11.20856128,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2013",9.965462873,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2014",9.611308877,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2015",9.379818244,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2016",9.345532832,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2017",9.334133781,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2018",9.29968231,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2019",9.2660133,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2020",9.247713042,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2021",9.239347937,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2022",9.228198616,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2023",9.209237202,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2024",9.193050731,
"EGY","MEATCONSUMP","POULTRY","KG_CAP","A","2025",9.176724724,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","1993",1.180411934,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","1994",1.258828219,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","1995",1.280495225,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","1996",1.251124986,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","1997",1.274571368,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","1998",1.280434273,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","1999",1.065880622,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.991440751,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2001",1.008119091,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.976692375,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.862915485,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.691996743,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2005",1.027870657,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.219031965,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.457558701,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.681642541,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.595744897,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.401536378,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.343468917,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.351503906,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.33133108,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.301831111,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.282186273,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.282869657,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.284013867,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.281648228,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.280415729,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2020",1.281703812,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2021",1.283645506,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2022",1.285337083,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2023",1.286517932,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2024",1.287685869,
"EGY","MEATCONSUMP","SHEEP","KG_CAP","A","2025",1.288963358,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","1993",3.01058709,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","1994",2.907721303,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","1995",2.873121746,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","1996",3.162844871,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","1997",3.103629618,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","1998",3.058141702,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","1999",3.144989744,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2000",3.097704829,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2001",3.106336627,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2002",3.505376268,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2003",3.269341223,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2004",3.156977342,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2005",3.20047541,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2006",3.324853469,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2007",3.141408241,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2008",3.202161275,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2009",2.911115793,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2010",3.350537138,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2011",3.192158252,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2012",2.563641241,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2013",2.521520447,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2014",2.525159146,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2015",2.524713912,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2016",2.548961601,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2017",2.581826571,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2018",2.61602342,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2019",2.641536138,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2020",2.666711662,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2021",2.691335919,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2022",2.713656592,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2023",2.735270605,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2024",2.75729564,
"ETH","MEATCONSUMP","BEEF","KG_CAP","A","2025",2.779262854,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","1993",0.016773271,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","1994",0.01625607,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","1995",0.016509709,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","1996",0.016721903,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","1997",0.01692749,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","1998",0.017368147,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","1999",0.017573823,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2000",0.017193232,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2001",0.017519944,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2002",0.016891224,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2003",0.018097302,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2004",0.017466702,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2005",0.017655994,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2006",0.017495981,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2007",0.016672829,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2008",0.016232864,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2009",0.014950394,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2010",0.015482092,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2011",0.015659251,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2012",0.015779162,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2013",0.015810137,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2014",0.014858487,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2015",0.01467541,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2016",0.015115382,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2017",0.015173048,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2018",0.015478642,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2019",0.015786403,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2020",0.015959902,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2021",0.0162697,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2022",0.016605647,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2023",0.016918812,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2024",0.017218966,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2025",0.017531209,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","1993",0.592378968,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","1994",0.571711724,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","1995",0.55302468,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","1996",0.538786942,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","1997",0.524590052,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","1998",0.518689838,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","1999",0.50768718,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2000",0.49972008,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2001",0.641320664,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2002",0.675822224,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2003",0.610387615,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2004",0.556415074,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2005",0.489117003,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2006",0.505274495,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2007",0.503152177,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2008",0.514805602,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2009",0.520106384,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2010",0.595255008,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2011",0.528253439,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2012",0.577486804,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2013",0.575691569,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2014",0.562914228,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2015",0.551814011,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2016",0.566701149,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2017",0.578398059,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2018",0.588815288,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2019",0.597059415,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2020",0.604662901,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2021",0.610864241,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2022",0.616277046,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2023",0.621807012,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2024",0.627605022,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2025",0.633710151,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.997326177,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.961876441,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.924965642,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.902083097,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.856814573,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.86563474,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.836998532,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.799945238,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.850943833,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.992449473,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2003",1.035979813,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2004",1.19792816,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2005",1.25727255,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.432945269,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.57794548,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.463742096,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.488370386,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.433296937,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.354344033,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.373026284,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.386200935,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.368365454,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.31725418,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.318450319,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.318128762,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.320905176,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.333329218,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2020",1.347341352,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2021",1.360989268,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2022",1.370459815,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2023",1.377947907,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2024",1.384810958,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2025",1.391966505,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","1993",1.743443153,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","1994",1.579052043,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","1995",1.430325408,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","1996",1.042212113,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","1997",0.954391889,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","1998",0.880844847,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","1999",1.083261201,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2000",0.99179544,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2001",0.91208829,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2002",0.940498825,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2003",0.957745198,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2004",0.774885792,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2005",0.897192168,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2006",1.10099402,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2007",1.49246905,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2008",1.359762858,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2009",0.93063089,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2010",0.922486928,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2011",0.914575678,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2012",0.897423948,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2013",0.928439858,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2014",0.738921736,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2015",0.733892008,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2016",0.724358772,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2017",0.715187021,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2018",0.706325329,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2019",0.697520722,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2020",0.688904545,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2021",0.68074399,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2022",0.672884382,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2023",0.665374653,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2024",0.658332764,
"GHA","MEATCONSUMP","BEEF","KG_CAP","A","2025",0.651728466,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","1993",0.564328126,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","1994",0.567079084,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","1995",0.522738987,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","1996",0.645392176,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","1997",0.698256308,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","1998",0.612529058,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","1999",0.58570121,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2000",0.517109018,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2001",0.500827912,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2002",0.538726464,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2003",0.643424889,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2004",0.376661164,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2005",0.39354618,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2006",0.57341942,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2007",0.751365004,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2008",0.772140633,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2009",0.742595253,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2010",0.707903222,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2011",0.790688478,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2012",0.81366592,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2013",0.90695719,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2014",0.760883371,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2015",0.73709297,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2016",0.770853409,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2017",0.783341146,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2018",0.800740227,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2019",0.809191612,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2020",0.806411123,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2021",0.812028552,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2022",0.820875554,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2023",0.829738506,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2024",0.837926289,
"GHA","MEATCONSUMP","PIG","KG_CAP","A","2025",0.846755422,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","1993",0.917167748,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","1994",0.924204342,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","1995",1.048329954,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","1996",1.11888151,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","1997",1.173790424,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","1998",1.21696212,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","1999",1.737483129,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2000",1.654736587,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2001",1.515356593,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2002",2.219685173,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2003",3.023404575,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2004",3.214078129,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2005",3.417843518,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2006",3.682011747,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2007",4.747452551,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2008",4.594281308,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2009",4.225152793,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2010",5.407768256,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2011",6.486480974,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2012",7.189150259,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2013",7.704111003,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2014",6.364695858,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2015",5.576579934,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2016",5.931340542,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2017",6.292934638,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2018",6.498966727,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2019",6.584978406,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2020",6.619346761,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2021",6.617116433,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2022",6.651218643,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2023",6.70123774,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2024",6.75663296,
"GHA","MEATCONSUMP","POULTRY","KG_CAP","A","2025",6.823351534,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.614922987,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.633587903,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.611742371,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.619339356,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.672380359,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.659747409,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.706276368,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.976831894,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.954609618,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.979255697,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2003",1.085691925,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.94542887,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.9177512,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.040118454,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.215314322,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.356782981,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.49981225,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.509134658,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.561220217,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.540069487,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.515926746,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.521124828,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.502651773,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.578791954,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.653015439,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.693804915,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.725103797,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2020",1.745421271,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2021",1.772322529,
"GHA","MEATCONSUMP","SHEEP","KG_CAP","A","2022",1.800448102,
